employee_id,department,goal_id,goal_type,goal_description,target_value,current_value,achievement_rate,deadline,status
EMP0114,Engineering,GOAL_EMP0114_2,Skill Development,Improve skill development by achieving 72% target,72,62,86.11111111111111,2025-12-12,In Progress
EMP0114,Engineering,GOAL_EMP0114_3,Process Optimization,Improve process optimization by achieving 88% target,88,74,84.0909090909091,2025-08-15,In Progress
EMP0114,Engineering,GOAL_EMP0114_4,Project Completion,Improve project completion by achieving 82% target,82,70,85.36585365853658,2025-09-05,In Progress
EMP0114,Engineering,GOAL_EMP0114_5,Project Completion,Improve project completion by achieving 76% target,76,61,80.26315789473685,2025-08-12,In Progress
EMP0115,Customer Support,GOAL_EMP0115_1,Skill Development,Improve skill development by achieving 95% target,95,57,60.0,2025-10-24,In Progress
EMP0115,Customer Support,GOAL_EMP0115_2,Client Satisfaction,Improve client satisfaction by achieving 76% target,76,68,89.47368421052632,2025-08-18,In Progress
EMP0115,Customer Support,GOAL_EMP0115_3,Performance Improvement,Improve performance improvement by achieving 79% target,79,60,75.9493670886076,2025-09-13,In Progress
EMP0116,Customer Support,GOAL_EMP0116_1,Skill Development,Improve skill development by achieving 76% target,76,62,81.57894736842105,2025-09-07,In Progress
EMP0116,Customer Support,GOAL_EMP0116_2,Process Optimization,Improve process optimization by achieving 95% target,95,55,57.89473684210527,2025-09-20,In Progress
EMP0116,Customer Support,GOAL_EMP0116_3,Performance Improvement,Improve performance improvement by achieving 92% target,92,99,100.0,2025-09-08,Completed
EMP0117,Operations,GOAL_EMP0117_1,Skill Development,Improve skill development by achieving 90% target,90,88,97.77777777777777,2025-09-08,In Progress
EMP0117,Operations,GOAL_EMP0117_2,Process Optimization,Improve process optimization by achieving 75% target,75,76,100.0,2025-08-20,Completed
EMP0117,Operations,GOAL_EMP0117_3,Process Optimization,Improve process optimization by achieving 86% target,86,75,87.20930232558139,2025-10-29,In Progress
EMP0117,Operations,GOAL_EMP0117_4,Client Satisfaction,Improve client satisfaction by achieving 72% target,72,68,94.44444444444444,2025-09-13,In Progress
EMP0117,Operations,GOAL_EMP0117_5,Client Satisfaction,Improve client satisfaction by achieving 76% target,76,75,98.68421052631578,2025-12-27,In Progress
EMP0118,Marketing,GOAL_EMP0118_1,Leadership Development,Improve leadership development by achieving 93% target,93,99,100.0,2025-12-26,Completed
EMP0118,Marketing,GOAL_EMP0118_2,Client Satisfaction,Improve client satisfaction by achieving 86% target,86,83,96.51162790697676,2025-08-20,In Progress
EMP0118,Marketing,GOAL_EMP0118_3,Process Optimization,Improve process optimization by achieving 85% target,85,53,62.35294117647059,2025-11-21,In Progress
EMP0118,Marketing,GOAL_EMP0118_4,Client Satisfaction,Improve client satisfaction by achieving 74% target,74,78,100.0,2025-09-17,Completed
EMP0118,Marketing,GOAL_EMP0118_5,Client Satisfaction,Improve client satisfaction by achieving 85% target,85,70,82.35294117647058,2026-01-01,In Progress
EMP0119,HR,GOAL_EMP0119_1,Performance Improvement,Improve performance improvement by achieving 90% target,90,69,76.66666666666667,2025-10-31,In Progress
EMP0119,HR,GOAL_EMP0119_2,Process Optimization,Improve process optimization by achieving 76% target,76,58,76.31578947368422,2025-09-16,In Progress
EMP0119,HR,GOAL_EMP0119_3,Process Optimization,Improve process optimization by achieving 82% target,82,70,85.36585365853658,2025-12-18,In Progress
EMP0119,HR,GOAL_EMP0119_4,Project Completion,Improve project completion by achieving 70% target,70,65,92.85714285714286,2025-08-22,In Progress
EMP0120,Marketing,GOAL_EMP0120_1,Project Completion,Improve project completion by achieving 82% target,82,50,60.97560975609756,2025-09-23,In Progress
EMP0120,Marketing,GOAL_EMP0120_2,Leadership Development,Improve leadership development by achieving 70% target,70,56,80.0,2025-08-17,In Progress
EMP0120,Marketing,GOAL_EMP0120_3,Project Completion,Improve project completion by achieving 87% target,87,65,74.71264367816092,2025-10-28,In Progress
EMP0120,Marketing,GOAL_EMP0120_4,Performance Improvement,Improve performance improvement by achieving 89% target,89,93,100.0,2025-08-19,Completed
EMP0121,Finance,GOAL_EMP0121_1,Skill Development,Improve skill development by achieving 95% target,95,95,100.0,2025-10-02,Completed
EMP0121,Finance,GOAL_EMP0121_2,Project Completion,Improve project completion by achieving 80% target,80,57,71.25,2025-11-15,In Progress
EMP0121,Finance,GOAL_EMP0121_3,Process Optimization,Improve process optimization by achieving 78% target,78,86,100.0,2025-09-01,Completed
EMP0121,Finance,GOAL_EMP0121_4,Leadership Development,Improve leadership development by achieving 81% target,81,87,100.0,2025-08-26,Completed
EMP0122,Sales,GOAL_EMP0122_1,Leadership Development,Improve leadership development by achieving 84% target,84,89,100.0,2025-09-06,Completed
EMP0122,Sales,GOAL_EMP0122_2,Project Completion,Improve project completion by achieving 84% target,84,56,66.66666666666666,2025-11-27,In Progress
EMP0122,Sales,GOAL_EMP0122_3,Skill Development,Improve skill development by achieving 88% target,88,65,73.86363636363636,2026-01-04,In Progress
EMP0123,Operations,GOAL_EMP0123_1,Performance Improvement,Improve performance improvement by achieving 79% target,79,89,100.0,2025-10-31,Completed
EMP0123,Operations,GOAL_EMP0123_2,Process Optimization,Improve process optimization by achieving 73% target,73,82,100.0,2025-08-31,Completed
EMP0123,Operations,GOAL_EMP0123_3,Leadership Development,Improve leadership development by achieving 74% target,74,52,70.27027027027027,2025-12-06,In Progress
EMP0123,Operations,GOAL_EMP0123_4,Performance Improvement,Improve performance improvement by achieving 80% target,80,53,66.25,2025-11-27,In Progress
EMP0124,HR,GOAL_EMP0124_1,Project Completion,Improve project completion by achieving 87% target,87,90,100.0,2025-10-09,Completed
EMP0124,HR,GOAL_EMP0124_2,Project Completion,Improve project completion by achieving 92% target,92,61,66.30434782608695,2025-10-14,In Progress
EMP0124,HR,GOAL_EMP0124_3,Client Satisfaction,Improve client satisfaction by achieving 78% target,78,73,93.58974358974359,2025-12-01,In Progress
EMP0125,Sales,GOAL_EMP0125_1,Process Optimization,Improve process optimization by achieving 89% target,89,76,85.39325842696628,2025-11-08,In Progress
EMP0125,Sales,GOAL_EMP0125_2,Leadership Development,Improve leadership development by achieving 92% target,92,96,100.0,2025-09-15,Completed
EMP0125,Sales,GOAL_EMP0125_3,Leadership Development,Improve leadership development by achieving 81% target,81,55,67.90123456790124,2025-11-14,In Progress
EMP0125,Sales,GOAL_EMP0125_4,Project Completion,Improve project completion by achieving 85% target,85,63,74.11764705882354,2025-11-29,In Progress
EMP0125,Sales,GOAL_EMP0125_5,Skill Development,Improve skill development by achieving 83% target,83,68,81.92771084337349,2025-12-04,In Progress
EMP0126,Operations,GOAL_EMP0126_1,Leadership Development,Improve leadership development by achieving 89% target,89,70,78.65168539325843,2025-12-22,In Progress
EMP0126,Operations,GOAL_EMP0126_2,Client Satisfaction,Improve client satisfaction by achieving 82% target,82,69,84.14634146341463,2025-12-20,In Progress
EMP0126,Operations,GOAL_EMP0126_3,Client Satisfaction,Improve client satisfaction by achieving 79% target,79,88,100.0,2025-09-30,Completed
EMP0126,Operations,GOAL_EMP0126_4,Project Completion,Improve project completion by achieving 72% target,72,65,90.27777777777779,2025-08-28,In Progress
EMP0127,Finance,GOAL_EMP0127_1,Skill Development,Improve skill development by achieving 85% target,85,89,100.0,2025-12-23,Completed
EMP0127,Finance,GOAL_EMP0127_2,Leadership Development,Improve leadership development by achieving 81% target,81,90,100.0,2025-11-24,Completed
EMP0127,Finance,GOAL_EMP0127_3,Performance Improvement,Improve performance improvement by achieving 72% target,72,57,79.16666666666666,2025-08-17,In Progress
EMP0127,Finance,GOAL_EMP0127_4,Project Completion,Improve project completion by achieving 77% target,77,70,90.9090909090909,2025-11-16,In Progress
EMP0127,Finance,GOAL_EMP0127_5,Project Completion,Improve project completion by achieving 73% target,73,74,100.0,2025-12-20,Completed
EMP0128,Finance,GOAL_EMP0128_1,Skill Development,Improve skill development by achieving 90% target,90,68,75.55555555555556,2025-09-03,In Progress
EMP0128,Finance,GOAL_EMP0128_2,Performance Improvement,Improve performance improvement by achieving 82% target,82,88,100.0,2025-12-11,Completed
EMP0128,Finance,GOAL_EMP0128_3,Project Completion,Improve project completion by achieving 70% target,70,78,100.0,2025-12-03,Completed
EMP0128,Finance,GOAL_EMP0128_4,Project Completion,Improve project completion by achieving 95% target,95,53,55.78947368421052,2025-09-14,In Progress
EMP0128,Finance,GOAL_EMP0128_5,Leadership Development,Improve leadership development by achieving 80% target,80,71,88.75,2025-12-10,In Progress
EMP0129,Engineering,GOAL_EMP0129_1,Performance Improvement,Improve performance improvement by achieving 94% target,94,99,100.0,2025-08-21,Completed
EMP0129,Engineering,GOAL_EMP0129_2,Performance Improvement,Improve performance improvement by achieving 89% target,89,57,64.04494382022472,2025-12-16,In Progress
EMP0129,Engineering,GOAL_EMP0129_3,Project Completion,Improve project completion by achieving 86% target,86,60,69.76744186046511,2025-10-15,In Progress
EMP0129,Engineering,GOAL_EMP0129_4,Leadership Development,Improve leadership development by achieving 92% target,92,94,100.0,2025-11-14,Completed
EMP0130,Sales,GOAL_EMP0130_1,Leadership Development,Improve leadership development by achieving 87% target,87,83,95.40229885057471,2025-12-12,In Progress
EMP0130,Sales,GOAL_EMP0130_2,Client Satisfaction,Improve client satisfaction by achieving 93% target,93,57,61.29032258064516,2025-11-08,In Progress
EMP0130,Sales,GOAL_EMP0130_3,Project Completion,Improve project completion by achieving 88% target,88,87,98.86363636363636,2025-10-26,In Progress
EMP0130,Sales,GOAL_EMP0130_4,Project Completion,Improve project completion by achieving 84% target,84,85,100.0,2025-08-19,Completed
EMP0130,Sales,GOAL_EMP0130_5,Performance Improvement,Improve performance improvement by achieving 90% target,90,100,100.0,2025-09-12,Completed
EMP0131,Operations,GOAL_EMP0131_1,Client Satisfaction,Improve client satisfaction by achieving 90% target,90,99,100.0,2025-09-30,Completed
EMP0131,Operations,GOAL_EMP0131_2,Process Optimization,Improve process optimization by achieving 78% target,78,78,100.0,2025-09-21,Completed
EMP0131,Operations,GOAL_EMP0131_3,Skill Development,Improve skill development by achieving 79% target,79,56,70.88607594936708,2025-09-29,In Progress
EMP0131,Operations,GOAL_EMP0131_4,Performance Improvement,Improve performance improvement by achieving 77% target,77,61,79.22077922077922,2025-10-22,In Progress
EMP0132,Operations,GOAL_EMP0132_1,Leadership Development,Improve leadership development by achieving 78% target,78,64,82.05128205128204,2025-10-10,In Progress
EMP0132,Operations,GOAL_EMP0132_2,Skill Development,Improve skill development by achieving 92% target,92,81,88.04347826086956,2025-11-15,In Progress
EMP0132,Operations,GOAL_EMP0132_3,Client Satisfaction,Improve client satisfaction by achieving 95% target,95,81,85.26315789473684,2025-11-18,In Progress
EMP0132,Operations,GOAL_EMP0132_4,Client Satisfaction,Improve client satisfaction by achieving 81% target,81,80,98.76543209876543,2025-11-04,In Progress
EMP0133,Customer Support,GOAL_EMP0133_1,Leadership Development,Improve leadership development by achieving 81% target,81,81,100.0,2025-10-25,Completed
EMP0133,Customer Support,GOAL_EMP0133_2,Process Optimization,Improve process optimization by achieving 71% target,71,64,90.14084507042254,2025-10-27,In Progress
EMP0133,Customer Support,GOAL_EMP0133_3,Performance Improvement,Improve performance improvement by achieving 88% target,88,82,93.18181818181817,2025-12-07,In Progress
EMP0134,Sales,GOAL_EMP0134_1,Project Completion,Improve project completion by achieving 85% target,85,78,91.76470588235294,2025-11-06,In Progress
EMP0134,Sales,GOAL_EMP0134_2,Client Satisfaction,Improve client satisfaction by achieving 76% target,76,62,81.57894736842105,2025-09-05,In Progress
EMP0134,Sales,GOAL_EMP0134_3,Process Optimization,Improve process optimization by achieving 81% target,81,88,100.0,2025-10-13,Completed
EMP0134,Sales,GOAL_EMP0134_4,Client Satisfaction,Improve client satisfaction by achieving 85% target,85,65,76.47058823529412,2025-12-16,In Progress
EMP0135,Operations,GOAL_EMP0135_1,Skill Development,Improve skill development by achieving 83% target,83,86,100.0,2025-08-11,Completed
EMP0135,Operations,GOAL_EMP0135_2,Leadership Development,Improve leadership development by achieving 86% target,86,58,67.44186046511628,2025-10-02,In Progress
EMP0135,Operations,GOAL_EMP0135_3,Performance Improvement,Improve performance improvement by achieving 87% target,87,65,74.71264367816092,2025-12-05,In Progress
EMP0135,Operations,GOAL_EMP0135_4,Performance Improvement,Improve performance improvement by achieving 91% target,91,78,85.71428571428571,2025-08-19,In Progress
EMP0136,Product Management,GOAL_EMP0136_1,Skill Development,Improve skill development by achieving 85% target,85,75,88.23529411764706,2025-10-26,In Progress
EMP0136,Product Management,GOAL_EMP0136_2,Process Optimization,Improve process optimization by achieving 84% target,84,83,98.80952380952381,2025-09-15,In Progress
EMP0136,Product Management,GOAL_EMP0136_3,Leadership Development,Improve leadership development by achieving 79% target,79,55,69.62025316455697,2025-08-24,In Progress
EMP0136,Product Management,GOAL_EMP0136_4,Project Completion,Improve project completion by achieving 73% target,73,60,82.1917808219178,2025-10-31,In Progress
EMP0137,Product Management,GOAL_EMP0137_1,Process Optimization,Improve process optimization by achieving 91% target,91,84,92.3076923076923,2025-09-30,In Progress
EMP0137,Product Management,GOAL_EMP0137_2,Performance Improvement,Improve performance improvement by achieving 94% target,94,64,68.08510638297872,2025-10-05,In Progress
EMP0137,Product Management,GOAL_EMP0137_3,Project Completion,Improve project completion by achieving 92% target,92,74,80.43478260869566,2025-11-18,In Progress
EMP0137,Product Management,GOAL_EMP0137_4,Leadership Development,Improve leadership development by achieving 78% target,78,57,73.07692307692307,2025-10-09,In Progress
EMP0138,Product Management,GOAL_EMP0138_1,Performance Improvement,Improve performance improvement by achieving 72% target,72,66,91.66666666666666,2025-12-10,In Progress
EMP0138,Product Management,GOAL_EMP0138_2,Leadership Development,Improve leadership development by achieving 81% target,81,50,61.72839506172839,2025-11-30,In Progress
EMP0138,Product Management,GOAL_EMP0138_3,Skill Development,Improve skill development by achieving 76% target,76,61,80.26315789473685,2025-12-03,In Progress
EMP0138,Product Management,GOAL_EMP0138_4,Project Completion,Improve project completion by achieving 71% target,71,77,100.0,2025-10-17,Completed
EMP0138,Product Management,GOAL_EMP0138_5,Process Optimization,Improve process optimization by achieving 92% target,92,84,91.30434782608695,2025-11-09,In Progress
EMP0139,HR,GOAL_EMP0139_1,Client Satisfaction,Improve client satisfaction by achieving 74% target,74,72,97.2972972972973,2025-10-29,In Progress
EMP0139,HR,GOAL_EMP0139_2,Client Satisfaction,Improve client satisfaction by achieving 91% target,91,88,96.7032967032967,2025-10-29,In Progress
EMP0139,HR,GOAL_EMP0139_3,Client Satisfaction,Improve client satisfaction by achieving 75% target,75,73,97.33333333333334,2025-08-27,In Progress
EMP0139,HR,GOAL_EMP0139_4,Project Completion,Improve project completion by achieving 87% target,87,67,77.01149425287356,2025-09-10,In Progress
EMP0140,Sales,GOAL_EMP0140_1,Performance Improvement,Improve performance improvement by achieving 94% target,94,83,88.29787234042553,2025-10-01,In Progress
EMP0140,Sales,GOAL_EMP0140_2,Process Optimization,Improve process optimization by achieving 71% target,71,65,91.54929577464789,2025-08-16,In Progress
EMP0140,Sales,GOAL_EMP0140_3,Skill Development,Improve skill development by achieving 73% target,73,54,73.97260273972603,2025-10-15,In Progress
EMP0140,Sales,GOAL_EMP0140_4,Leadership Development,Improve leadership development by achieving 78% target,78,51,65.38461538461539,2025-11-24,In Progress
EMP0140,Sales,GOAL_EMP0140_5,Performance Improvement,Improve performance improvement by achieving 92% target,92,59,64.13043478260869,2025-09-05,In Progress
EMP0141,Product Management,GOAL_EMP0141_1,Leadership Development,Improve leadership development by achieving 79% target,79,70,88.60759493670885,2025-10-19,In Progress
EMP0141,Product Management,GOAL_EMP0141_2,Leadership Development,Improve leadership development by achieving 75% target,75,56,74.66666666666667,2025-10-07,In Progress
EMP0141,Product Management,GOAL_EMP0141_3,Skill Development,Improve skill development by achieving 81% target,81,52,64.19753086419753,2025-08-16,In Progress
EMP0141,Product Management,GOAL_EMP0141_4,Project Completion,Improve project completion by achieving 90% target,90,59,65.55555555555556,2025-09-23,In Progress
EMP0141,Product Management,GOAL_EMP0141_5,Performance Improvement,Improve performance improvement by achieving 86% target,86,62,72.09302325581395,2025-10-04,In Progress
EMP0142,Sales,GOAL_EMP0142_1,Skill Development,Improve skill development by achieving 70% target,70,63,90.0,2025-09-07,In Progress
EMP0142,Sales,GOAL_EMP0142_2,Process Optimization,Improve process optimization by achieving 72% target,72,53,73.61111111111111,2025-09-26,In Progress
EMP0142,Sales,GOAL_EMP0142_3,Skill Development,Improve skill development by achieving 72% target,72,58,80.55555555555556,2025-10-08,In Progress
EMP0142,Sales,GOAL_EMP0142_4,Process Optimization,Improve process optimization by achieving 84% target,84,65,77.38095238095238,2025-11-07,In Progress
EMP0142,Sales,GOAL_EMP0142_5,Process Optimization,Improve process optimization by achieving 94% target,94,57,60.63829787234043,2025-11-23,In Progress
EMP0143,Operations,GOAL_EMP0143_1,Process Optimization,Improve process optimization by achieving 83% target,83,50,60.24096385542169,2025-09-23,In Progress
EMP0143,Operations,GOAL_EMP0143_2,Skill Development,Improve skill development by achieving 71% target,71,70,98.59154929577466,2025-08-14,In Progress
EMP0143,Operations,GOAL_EMP0143_3,Performance Improvement,Improve performance improvement by achieving 75% target,75,71,94.66666666666667,2025-11-13,In Progress
EMP0143,Operations,GOAL_EMP0143_4,Process Optimization,Improve process optimization by achieving 75% target,75,83,100.0,2025-09-12,Completed
EMP0143,Operations,GOAL_EMP0143_5,Skill Development,Improve skill development by achieving 75% target,75,62,82.66666666666667,2025-10-10,In Progress
EMP0144,Operations,GOAL_EMP0144_1,Leadership Development,Improve leadership development by achieving 91% target,91,87,95.6043956043956,2025-08-11,In Progress
EMP0144,Operations,GOAL_EMP0144_2,Performance Improvement,Improve performance improvement by achieving 70% target,70,67,95.71428571428572,2025-08-14,In Progress
EMP0144,Operations,GOAL_EMP0144_3,Skill Development,Improve skill development by achieving 72% target,72,74,100.0,2025-10-15,Completed
EMP0144,Operations,GOAL_EMP0144_4,Performance Improvement,Improve performance improvement by achieving 79% target,79,59,74.68354430379746,2025-10-25,In Progress
EMP0144,Operations,GOAL_EMP0144_5,Skill Development,Improve skill development by achieving 78% target,78,60,76.92307692307693,2025-12-17,In Progress
EMP0145,Sales,GOAL_EMP0145_1,Performance Improvement,Improve performance improvement by achieving 85% target,85,76,89.41176470588236,2025-09-13,In Progress
EMP0145,Sales,GOAL_EMP0145_2,Project Completion,Improve project completion by achieving 73% target,73,72,98.63013698630137,2025-12-10,In Progress
EMP0145,Sales,GOAL_EMP0145_3,Performance Improvement,Improve performance improvement by achieving 89% target,89,54,60.67415730337079,2025-09-23,In Progress
EMP0145,Sales,GOAL_EMP0145_4,Client Satisfaction,Improve client satisfaction by achieving 86% target,86,77,89.53488372093024,2025-10-03,In Progress
EMP0146,Sales,GOAL_EMP0146_1,Process Optimization,Improve process optimization by achieving 74% target,74,70,94.5945945945946,2025-11-06,In Progress
EMP0146,Sales,GOAL_EMP0146_2,Leadership Development,Improve leadership development by achieving 82% target,82,89,100.0,2025-09-30,Completed
EMP0146,Sales,GOAL_EMP0146_3,Performance Improvement,Improve performance improvement by achieving 75% target,75,50,66.66666666666666,2025-11-13,In Progress
EMP0146,Sales,GOAL_EMP0146_4,Performance Improvement,Improve performance improvement by achieving 89% target,89,77,86.51685393258427,2025-10-31,In Progress
EMP0147,Customer Support,GOAL_EMP0147_1,Client Satisfaction,Improve client satisfaction by achieving 79% target,79,53,67.08860759493672,2025-08-21,In Progress
EMP0147,Customer Support,GOAL_EMP0147_2,Leadership Development,Improve leadership development by achieving 93% target,93,74,79.56989247311827,2025-09-21,In Progress
EMP0147,Customer Support,GOAL_EMP0147_3,Skill Development,Improve skill development by achieving 74% target,74,83,100.0,2025-09-17,Completed
EMP0147,Customer Support,GOAL_EMP0147_4,Leadership Development,Improve leadership development by achieving 95% target,95,84,88.42105263157895,2025-12-20,In Progress
EMP0148,HR,GOAL_EMP0148_1,Client Satisfaction,Improve client satisfaction by achieving 95% target,95,95,100.0,2025-09-12,Completed
EMP0148,HR,GOAL_EMP0148_2,Project Completion,Improve project completion by achieving 95% target,95,89,93.6842105263158,2025-12-07,In Progress
EMP0148,HR,GOAL_EMP0148_3,Process Optimization,Improve process optimization by achieving 74% target,74,78,100.0,2025-12-07,Completed
EMP0148,HR,GOAL_EMP0148_4,Leadership Development,Improve leadership development by achieving 75% target,75,63,84.0,2025-12-12,In Progress
EMP0149,Finance,GOAL_EMP0149_1,Skill Development,Improve skill development by achieving 86% target,86,55,63.95348837209303,2025-08-14,In Progress
EMP0149,Finance,GOAL_EMP0149_2,Performance Improvement,Improve performance improvement by achieving 76% target,76,67,88.1578947368421,2025-10-13,In Progress
EMP0149,Finance,GOAL_EMP0149_3,Project Completion,Improve project completion by achieving 88% target,88,66,75.0,2025-12-18,In Progress
EMP0149,Finance,GOAL_EMP0149_4,Leadership Development,Improve leadership development by achieving 81% target,81,66,81.48148148148148,2025-12-19,In Progress
EMP0149,Finance,GOAL_EMP0149_5,Performance Improvement,Improve performance improvement by achieving 72% target,72,76,100.0,2025-11-30,Completed
EMP0150,Product Management,GOAL_EMP0150_1,Project Completion,Improve project completion by achieving 95% target,95,76,80.0,2025-10-22,In Progress
EMP0150,Product Management,GOAL_EMP0150_2,Process Optimization,Improve process optimization by achieving 89% target,89,56,62.92134831460674,2025-11-07,In Progress
EMP0150,Product Management,GOAL_EMP0150_3,Leadership Development,Improve leadership development by achieving 77% target,77,81,100.0,2025-12-27,Completed
